loan_title,user_id,org_id,loan_package_id,package_name,brower_credit_score,amount,currency,status,amount_payable,principal_due,balance,penalty_due,charge_per_installment,no_of_installment,next_payment_date,payback_date,interest
JMNYHWIBQOESAGCFLXKR,261,777,131,JOQGDLYZBANEFWPISXCV,1079,34000,AXIKTNHDLECZYMPFGVBW,3,4338,50000,196,5000,144,MZUVFRTBIJDOKQSPHAXN,22-October-2021,22-October-2021,1186
FSDNYXCKHWMGAJZEVOUR,729,1600,165,RCYSKOZHWLMENDXTPQJG,3793,34000,BXJLAUHGIVDQCPRYZWEM,3,3543,50000,559,5000,715,RZYOWSHDUTFQIXGLNMEB,22-October-2021,22-October-2021,1708
PTWOFVBYNZHGRCMEQIXL,709,739,151,FOZJNRGXDPHCVWYULTIS,2081,34000,DCIUAYKPHFRXBMZSGLNW,0,2942,50000,806,5000,612,KEQXFUDJTCGWALPMRISZ,22-October-2021,22-October-2021,1772
LNUWSMGVCEYXRAOTKZDP,460,1656,170,WTOEZBSLGNPVRHAIDXYK,2028,34000,QFEZAGBYSRWODHKNMITX,2,3765,50000,243,5000,968,BDNTQMOPRWZIVXSCAEJY,22-October-2021,22-October-2021,1636
HSKVROCAMJDIFLZBXWUY,386,1475,155,OEMCLJBXGHSTKWNPIQYV,2582,34000,CZWVLMXQBHUGFKPAJSTN,3,3069,50000,74,5000,8,MJSWAGFBQPUKLDTNYXRC,22-October-2021,22-October-2021,1767
XWHNBJYOIAQLPKECVDGT,480,1668,121,VOQKAYETRPZFBMHNSCXW,3968,34000,BOPEWTVYQFIKAGCNZDML,1,4163,50000,208,5000,112,AHQFDRZWXGCUOYBEKPMJ,22-October-2021,22-October-2021,1736
UJCNQBHIWTRVASMFZPEY,875,1030,127,UICBLMXZTAVKRGYNFHPW,2710,34000,FYVZMSEXURHLQKBDOTCP,0,2062,50000,270,5000,893,SLCIMDBRWKEUNPOZQAGH,22-October-2021,22-October-2021,1841
LMHWXFQCITPGJZSOUBVK,157,849,151,XVHFSLUQICMYGAOERZBK,1927,34000,GDYHPZIXTCREUWBNOJLA,2,4154,50000,781,5000,491,CQWLVFAINRHGOSJKXYBT,22-October-2021,22-October-2021,1146
HDZNIMXKEUOTQGRSLABF,305,1527,131,FCZOGUAMKBNDVXIWTQJP,2773,34000,DZKEWSRUTMLIJBXQGCYH,0,3633,50000,246,5000,863,YBWOXVAECUHGIMFPLTDN,22-October-2021,22-October-2021,1802
UKBTCPXDGLZJYQMSNEWF,11,1768,122,SYFIEJHOLKTGCXNQZVWA,3788,34000,VMHWZBJXRDLYUCKTGNIS,4,2690,50000,920,5000,61,ENRKVUCMBQXIPAYSWLFO,22-October-2021,22-October-2021,1318
AFYXNLROUVQPJGDIWCEZ,493,1807,139,JRCQVMFYNTIHAGKXEPZB,1802,34000,CXPRAVMHIQNELOUWGZSY,4,2418,50000,701,5000,277,RJZGQNPBYDLSMEUFWOVT,22-October-2021,22-October-2021,1477
GVZMRYUXPHDLNFTKEISJ,451,1236,124,AUWIJQLRTMYOFCEDNSBX,2373,34000,GTPLZSBHJWXMNVIFQOKU,3,4812,50000,469,5000,733,UVWREMOKQDTFXBIYGCZJ,22-October-2021,22-October-2021,1841
CEGWFYVTPNKXQIOLMADU,918,1854,108,WFOPJXVYNTHISUDMLCZK,2832,34000,KSWCDFPIEOQTRBZUMNVX,3,4699,50000,157,5000,933,KGHVOIXFBDTYPLNJRWZA,22-October-2021,22-October-2021,1313
OLJRKWFAMCIGUTSNBXDH,381,836,105,CULHQPIXJWRENZDYSMTO,1097,34000,RAECIZPHMQYVGKDLXFJU,0,4474,50000,898,5000,294,KPUCGOQDVLEYFHZIWABS,22-October-2021,22-October-2021,1368
OFAKRJGIBZWVXTHLEPMD,682,588,180,SYVIZWMBCHEXJRKQFNAO,1085,34000,BKYJOHZVWRXSQGLNFADM,4,4352,50000,566,5000,14,WRNHLVUZXFPIMBSTKAEQ,22-October-2021,22-October-2021,1874
ACGIEVDPQTRHNJLKXYOS,159,884,186,GPCDXOBNFVKZQRUTAMJI,2034,34000,ZAONVBCEMQLGWSPHIDKX,4,4705,50000,665,5000,447,ZOHMCDRUSBTPJLKAEWXG,22-October-2021,22-October-2021,1617
OMTLPQEUGARZSHXWJYKV,710,710,106,OIUCDPFRTJVEGLXSQWYH,3914,34000,FWBUZRLNGTIEYMQPOXDC,2,3851,50000,824,5000,893,JQUCPSKXNZTYVMIRGDBO,22-October-2021,22-October-2021,1585
PROJLDCUHXWNGVSQAFYE,480,889,145,NAGMUODWBEJRHLVTFPKQ,1376,34000,HYBVWKRDUZSECXONLPGQ,4,3452,50000,181,5000,884,XYJGBTVFPKRWHUENLMOI,22-October-2021,22-October-2021,1874
MBSWVXLDUJAHPQZKRNFO,183,703,170,QGAECBHNMZUVDFIWLYPK,2629,34000,IBFLYZJVMNHEGOKRWACS,0,2212,50000,325,5000,373,YGDLMURHZJWFQVAXINEC,22-October-2021,22-October-2021,1061
COBDXSGIVYEZNPUMFQJA,167,639,172,HPGABCTXVDWNEOFYSLMU,1382,34000,LAQRBSXGJTWDUCKYOPNH,3,4602,50000,713,5000,481,WZAEBXSTNDLMCRUKOHFQ,22-October-2021,22-October-2021,1180
HWBZGDILRQTUPCMVXEFN,174,958,167,NFXCKDOZPQGSVTRIJULW,3861,34000,ZYNPFSRWMTBHDCKQGAEX,0,2686,50000,431,5000,795,JFAHXGPKIYNWSERZOVUT,22-October-2021,22-October-2021,1994
WRUQJSIKYMHZAGBPOCFL,53,1705,191,BXPRQOHNTZAUILWMCVDE,1763,34000,XNHCUPYASQGDOFKTEZLI,2,2410,50000,717,5000,821,OEWRLQNFZXSGKBVIDACY,22-October-2021,22-October-2021,1240
HAOCTDRLEXMFZGIVKQBY,764,1232,175,ZUJSLFVYKEMHGARICOTP,3615,34000,QVWMIHZNKYPBUAGREDOF,3,4468,50000,590,5000,920,FIWGUMCDHSEKLRVXQOTJ,22-October-2021,22-October-2021,1480
DNMULFISRATBJPEXHOCK,174,508,113,DYIGWMZXPUBCRANSKTJO,3395,34000,JOTIASQFBYXVRPHEWNZG,1,3364,50000,607,5000,434,RZQPBWNDCAMFTYUIVXGE,22-October-2021,22-October-2021,1528
KVZORXFHNTMADSEILJPG,843,1641,154,PZULCREWVXTHJSOIFKBD,3114,34000,CZAVPNFEHMQJUTBSWKRD,3,2359,50000,959,5000,639,DSQJFKZMCAEYBIPGWVNH,22-October-2021,22-October-2021,1449
UYPHZWNFIJOELBCRAGDK,575,1653,148,PLHVUFANQWBSOIETZDYG,2160,34000,IXBCUYFDJMWNOTZPKAGS,2,2742,50000,169,5000,186,EDUGJNVWTXIHZSQYAROF,22-October-2021,22-October-2021,1750
FVOXCQYNKSDAHUGIRBWJ,59,540,132,EQDRPIMGVSJAOZFUKXCN,2633,34000,YIERQGOBJKUDCXPVTWHF,4,2536,50000,549,5000,589,BGVPERCZYLXMAUNDFQTO,22-October-2021,22-October-2021,1721
PKBHFCILEZWJRUVMOANQ,670,1528,189,SOAXCMGJILWFPKNQRBTV,1508,34000,AUCVQLDGESTKNZIWMHPB,2,2043,50000,699,5000,139,LDIREKJBAHVFPZXGSMON,22-October-2021,22-October-2021,1973
YXZQROBFVEWLUANKHSPM,647,1753,105,BPXQZMSUTAREOVGHIWYF,3807,34000,MOSQYFUHKVJNIPTCRZXA,4,4778,50000,423,5000,718,OFPUWXTQIDVJGSARNHBZ,22-October-2021,22-October-2021,1448
DGHIWELOMACXFNUSVRQP,418,1517,192,NDZGHAJOMKWXBUETRLVP,3601,34000,PHDLJGZUVYXBFOSQCMRA,3,2482,50000,634,5000,978,QFILSOXZPRDVTECJMGKW,22-October-2021,22-October-2021,1390
QBYMFDJLOIUNCVRKAWEZ,433,791,194,BTVWZSLGHNMIREJAQFXK,2881,34000,QTYBORDGNWFUACKMJIEP,2,4354,50000,139,5000,811,WHAMPDYXTUCBERFKQJLI,22-October-2021,22-October-2021,1097
POJTRAWKCILFMXBNQUZE,519,1706,171,ZIBYEQWGDLHCKJTXRAMO,2603,34000,WDCYXMHGAZKRQJUBOPNE,3,2459,50000,892,5000,207,RILATCFJDMYOPNXSUVZB,22-October-2021,22-October-2021,1781
TSENPGWMAKHZRVLXBFJU,44,770,156,FNRVSIBYHCKAJZEDXTGP,3875,34000,ZGDXCETMNRFAIHJLSYPQ,3,2534,50000,465,5000,354,ONDWQRCKHUTMLYIVXZJS,22-October-2021,22-October-2021,1017
XBGQPCTKANOVSJFWHDRY,762,1599,172,FVTQYWXZSLMRCKJEDPBU,1328,34000,HKCNYDZEFTXUQRBOIPGA,0,3093,50000,60,5000,939,QENTWZSDJOVCLURIKBHX,22-October-2021,22-October-2021,1376
BHYZQKATEMLDOCXRJFIN,9,610,184,DLHXSVIJRUMTQAWOZYPN,1786,34000,MBPSOIEXDKQVJZNGYTUH,4,2016,50000,390,5000,909,YJIVTWSPZRDXGHMQACFO,22-October-2021,22-October-2021,1124
GCRVZOAKWBXLSDPQHFYM,349,861,159,FKQXAZMNUJCBYGTESRPL,1473,34000,QJTESCOZRPWFIAYVNLBG,0,4964,50000,304,5000,594,FEWLMZNTCGASDQXBUVOK,22-October-2021,22-October-2021,1322
DWJZGNPLOBKIVHSXMTYU,952,840,180,AJSPHYCERKOTGVZDXQIU,1846,34000,ZEKCVQOURYXTBGLIDMAN,2,4258,50000,498,5000,95,FNTYALRGCIDUBHZQSOME,22-October-2021,22-October-2021,1421
OPNCKBUVFXLTWDISMEGH,280,1027,157,OBMJKRGQZTWXNLIUPCVF,3882,34000,GYIQVALRJWKDPTSZUBXM,2,3654,50000,671,5000,434,TVPKILAYGMSCZBHFJERW,22-October-2021,22-October-2021,1823
QJILWXTVURCFGMHBZSAK,327,1625,141,RNXKWEUZOSIQBFGPTAVJ,2753,34000,RCSWKOJVZMDXIAEUGFPB,2,2781,50000,299,5000,226,PFUZTJOVRIHASYWGKQBM,22-October-2021,22-October-2021,1901
TQXEORNYKCZIHUWLJSPB,509,512,161,LMVQIZWEUYHTORGPSNBD,1430,34000,FQBWEAPOMNSRULYHGXIC,4,2513,50000,368,5000,373,XIPONQZAKCDJRVFLUYGS,22-October-2021,22-October-2021,1430
WQYDHSGOIUPABETVNRJZ,441,1754,106,ILFOYJKWTZSHENMUDARQ,1793,34000,PMJQFECLSUNAWKYBZXDV,4,2406,50000,589,5000,234,ZNEKBXMWCLAJDSYQIGOV,22-October-2021,22-October-2021,1103
XYBJNEVIHMSAPQCTRUFL,743,1050,159,UYTGKFEIJAHMWSBQVRLC,1458,34000,HLAMTVOXEJCKDBNSGWIU,2,2295,50000,464,5000,768,GANODQBRSXTEIYKVCPFZ,22-October-2021,22-October-2021,1483
SIVNWXEHQOMDUPYZARBL,733,1531,161,ROKUQPXWGMNBTVHEZYJC,3349,34000,NXZQDKPOWMLBRFYJCSUG,3,2473,50000,857,5000,949,AFYUWNEOKBCTSPGVDLHR,22-October-2021,22-October-2021,1455
HZCWUXGLJDORTKQMFSYI,897,1627,168,XCUELAQYVWPTJDZOKIHM,3882,34000,JCXGKALSPONDFBUQVTZR,3,2398,50000,888,5000,453,RYGSKMCWVQEUFLOHDZAN,22-October-2021,22-October-2021,1516
RZMGDOLEFUBCSYIPXTWJ,53,981,101,WKGXJCRPVFOYZSQNBATM,2859,34000,IHYQGJXDLUSOFVEAKBTM,0,2967,50000,558,5000,117,DTVUZEQGCBPMLIAFRHWX,22-October-2021,22-October-2021,1959
FJCOZTKSDRNBGVXMUYAQ,813,1725,128,RYOTZMCJDIXWBSUPGVEN,3618,34000,BLCDMPZOFYVHXAIEWTUR,0,4804,50000,866,5000,97,WNOSHIVPQYZABFJGUDLM,22-October-2021,22-October-2021,1378
KEVLFOCYWUHZBNRPDAGM,812,1661,175,KCUIZVXHGATWRMNQDPFY,1185,34000,BIPKMRGZUQXJDTVONLCH,0,2591,50000,329,5000,836,EDURVFOTASLPNZCYMJKG,22-October-2021,22-October-2021,1693
JGFEXCHKPDBUAVRNWLZY,216,925,118,KAPHTUQXYMSGEJLIBRDN,2866,34000,BFVKHOGATIXNPLJQDZYM,2,2443,50000,491,5000,659,DSQRHXCTOWJKNZLUEVIA,22-October-2021,22-October-2021,1322
ZJKXGIWCTVHSQAFBNLOP,109,548,144,OUDKLEJSCFHPZMTGVQIW,2182,34000,YDFGJKVSCQEOPZNLTIRW,2,2990,50000,982,5000,691,PXKAJCBWROSEIMYZLQTU,22-October-2021,22-October-2021,1656
QIDJRYBLUKVXCENSWZOP,341,1680,175,XHCAGNOMDJIBUTPQZRWL,1294,34000,QDRPWVOZTXYEKIUMGFJH,0,2628,50000,760,5000,502,WBUAGETRXLZYFOVNIPDC,22-October-2021,22-October-2021,1904
BPUJDVFIHSLGTEMZOCAK,125,1460,163,EKYBULRPTDWNIZXFJQHS,3041,34000,DVNMSBAKPCEZRGTXHYUO,0,4591,50000,696,5000,926,QYZPBTNIJUFGSEOKAWXV,22-October-2021,22-October-2021,1520
RYVWFKIHXLCAJQBUNSDT,802,1696,183,DMECAKRHBULYWOIXVFPS,2025,34000,SPVMUERQYNJDKZLWIHOG,4,3546,50000,148,5000,808,FHEQGAMLCTZBSWDYRNXJ,22-October-2021,22-October-2021,1073
VZHPNSLMRODAGUIBWTYQ,305,1274,154,XEBILNYROCVWSKUHQMJZ,2601,34000,SYTVWLAXIHDOBKQEUZRN,0,4066,50000,812,5000,273,WVLYXNPIDQTEBZOMRKHC,22-October-2021,22-October-2021,1492
PZYSMWXBLAECRGKVDFJI,641,1104,185,JBIEFUNYTLZAMPSOGRHK,2320,34000,MFZHPJEWIVDAYBUXOSNQ,3,3667,50000,274,5000,80,EUTNOKJBYMWLXGHPAVCD,22-October-2021,22-October-2021,1756
ECIRHLZKYUQSWXDBAGTF,543,1909,186,FTCRISJVZHLGKNMXEUYP,3516,34000,COFSRAYUNJPEXKWDQTGM,1,4702,50000,295,5000,801,LVBWOAECKINSFPMYRQUD,22-October-2021,22-October-2021,1415
ROZJUMCIBVYFEHQXDATS,476,754,200,KCDSJAPWIYNTEXQLVGBM,2597,34000,RYCMDULNAZIVFGPOXQSE,3,2381,50000,906,5000,552,NWJPCTHYIAKDBUXOGQFM,22-October-2021,22-October-2021,1683
HDFAIZYVSLWEKGQOMTJU,162,515,109,ZJWSXLOKFMGNECIQYRVU,2064,34000,VOZHBTLSNGRFXQYCEKMU,4,3853,50000,855,5000,700,WEHRNDXQLUBCSVIGJMKZ,22-October-2021,22-October-2021,1781
XAFPGNVTYESUCJWRIHLB,497,885,178,CSEOPHKJUAIFTGDQVNWY,1378,34000,DNRAXQSFLYUJCGMPVEWB,0,2847,50000,430,5000,94,SJTIQRVKGPUYDLBCMWZH,22-October-2021,22-October-2021,1118
MEOWPIDUFCNTBYHGRQLX,404,1125,138,CHPLJMUQBZENXVORWYGF,1920,34000,ZYEIRBJXUKWVPLQGATFD,1,4283,50000,223,5000,52,KLUNWZIABYHPOXVFGCRT,22-October-2021,22-October-2021,1493
YOKWNCBSHARQLZMGETIX,461,1165,144,KTVHSNWQIYMLBCEOJUPD,3196,34000,JGAFDRMYEKLNXSTHPBOI,2,2426,50000,766,5000,773,MQOUCFEWIYZXRPHDALBN,22-October-2021,22-October-2021,1943
VQDZULWOXSHTMGCBKRYP,730,1876,199,WMVIQPJRFDSAECUGYTBL,1474,34000,IRJKXVMGDYWNBELQHTCO,4,4719,50000,859,5000,896,XABPKCFVWTHSMDEYGRQI,22-October-2021,22-October-2021,1907
SKMADRJBGQNELUOXTWVZ,932,1588,145,XGJKFQZHWMSDTLCEAPUO,3838,34000,FAVGTNMCDHYEWXBOPSKU,0,4320,50000,290,5000,694,ZULHXYOAIKDTWQEGSVFN,22-October-2021,22-October-2021,1232
HBJMETKPWGAYIFSZODNV,756,734,170,YAUFWKITHXRSLOBPMCEV,1668,34000,SKGBWYRPHMQTCJILEUDO,1,2234,50000,164,5000,651,SFVEJLBGHZAPWCURMIYN,22-October-2021,22-October-2021,1998
BRVYUWDGXHNOQFMIPZCS,128,725,146,JNHXBMRKOUDEVTIYGCSA,1010,34000,YABSEHFGOJRWUZXCLVQI,1,2570,50000,23,5000,19,LZSNRGMHKODACBVJIUYP,22-October-2021,22-October-2021,1585
CXTLBZVSWPMKFDNOYUGQ,288,786,180,ZFMENSKTVUPHCADBJWRQ,1711,34000,XOYNAEGTRWDIJVMFLPSQ,2,4762,50000,540,5000,809,BNSZOIHPXFULKWJYRMGC,22-October-2021,22-October-2021,1724
XVUORDNHCIGZJKWABTSP,946,783,101,EOZYJQBWMGCVLIXHRAUF,3640,34000,WPJROFVUGCKLSDTYHAXI,4,3566,50000,504,5000,132,CMVSQRFWIPOUDGHKNZAL,22-October-2021,22-October-2021,1008
NDQPXKCFMSZETWRLIUVJ,74,585,177,CZVEJYTGBPFLMKDXANWS,1776,34000,ROCEBQZAVULIMGDWKYNP,0,2700,50000,672,5000,65,RQJIMNACWEVFGKPDSXUO,22-October-2021,22-October-2021,1562
CFYURIDMPKEQVGALTWOZ,739,1674,135,WLPKAGDHMZRJFUYTVEQS,3325,34000,SVEPZHKCFLNQWJXGDUAM,4,4422,50000,639,5000,173,KVNHPAUOQMCRFIWGETXL,22-October-2021,22-October-2021,1646
LETWGVMUXIACZRBOFDPQ,361,1569,115,VQZOYSIPKHBWTLXUJERF,1207,34000,XNRFISZVQLKETBUPAHGY,3,2674,50000,967,5000,189,ATJPLFSDXMKBYNQEUWIZ,22-October-2021,22-October-2021,1253
OAGNKQTDFLZSEIWBRUVX,949,1827,114,WEMQNJYLRHCDZOTFGUKX,2116,34000,QYBGRLUSJPIAZMTDWHXV,1,2158,50000,174,5000,767,PULCOYNXTIBDEMSAJHGR,22-October-2021,22-October-2021,1949
GJWMODEKXPUVBACQTNHL,56,968,180,OVXRIEACGLDWZYHJFUMK,3852,34000,LDHPZSTUNYEAOCVKMQGR,0,4426,50000,65,5000,776,XCEFRHNGQVBSPDJOYIWM,22-October-2021,22-October-2021,1449
NIKPTMVRDYBZHELWGCOX,880,509,106,PYLDZCBOAKEGIMVFXRJQ,1547,34000,ECLHTKIPNDARBOZGXUYF,0,2031,50000,683,5000,709,VJIKAGLWBYUHZQXOCFDP,22-October-2021,22-October-2021,1963
OJUQVFEMLDRNWCXPGYBA,80,725,160,KQDALHMZFCYJSVEUPNOB,2380,34000,OVYIJXLKHFQAZMNUBWCP,4,4207,50000,718,5000,592,DXYJGHOVLPAIBFWQCRTU,22-October-2021,22-October-2021,1853
BEYVLAIZPXSGDFWNKCTJ,907,1718,174,TBSGHLRYUVCDZIFQNPKW,3446,34000,ONMUIPBAJTERCZGXKYVS,4,4125,50000,387,5000,374,DOMKCTPQSFHREGAXNJWZ,22-October-2021,22-October-2021,1220
KQAFOCXYSZDNTGVBRWPE,283,1711,165,OGLQIPZSWAMDNURCFBYV,1287,34000,FEUWOQDJTASCZYRMLBVI,3,3543,50000,9,5000,158,XHSZPEJTRKNGDVIYFMCQ,22-October-2021,22-October-2021,1823
EQPHMYABUZIOVGCKXTNF,289,1873,193,QXDYPNRJKMVCWAUZBLEG,1017,34000,TFNBRZUCQKEYPGMJWXLI,4,3843,50000,475,5000,984,AFQHZKOGDCYPLXMBEWNI,22-October-2021,22-October-2021,1414
LMBYZDJHQFXIAVKUPTOG,971,938,118,MCIQOSGUBXVPJAFTDYNR,1882,34000,PJLSKXAHZQBCDGNYTWUV,1,2760,50000,753,5000,382,GELJYUKIONBPSWFHACDX,22-October-2021,22-October-2021,1547
GNBCVPJDTXWZHSALRUFQ,969,1471,120,NQUWBCGEMSZOXAIHKRFY,1791,34000,FLXVTSPAHYKGQECIRBND,1,2901,50000,702,5000,816,PZEJLNOGHDSIATRUBQFC,22-October-2021,22-October-2021,1004
BHWAKLQJNXOURZYTSGVF,213,1850,125,BDNKTQEJPFZUHORCMLIS,3246,34000,DKIOMQJBUZSXLHFYWRNP,3,2498,50000,944,5000,223,BTGUWACLMXKJZIHSNFED,22-October-2021,22-October-2021,1282
DHGZQYABRXMPTLKNSFEJ,283,727,184,DCLUAGWXPOQIFZJRNKVY,3297,34000,NSWRLTMJFUPVZDAYGBKI,0,2871,50000,238,5000,715,NWIGMYJDELSXBPUOCKQV,22-October-2021,22-October-2021,1833
WNKZTLIEBJGMFYAOXVPS,510,652,177,IKYUBPZAJTLXONMDQHFW,1102,34000,UXVIYNZKQGRSEWMLJAFP,2,2803,50000,360,5000,701,BKRGXTYODZPEHAJMUQWC,22-October-2021,22-October-2021,1059
YVKQSJFEWXBIHLAUNMTR,350,1917,154,THOBZPYMFQSKNDCVWAXE,3006,34000,TCQYMBLNGAXSRHOJEFKD,4,4077,50000,242,5000,943,PEZSKGOVDUCNFRQTYLBM,22-October-2021,22-October-2021,1182
SYVXQHEKIWCMRGNTUFOL,831,1830,166,NUYZWKDIBXPFATCVQOEM,3031,34000,AELXTCKIFGHSUJNDRYBW,4,4198,50000,808,5000,323,FRLXZJGCSNVKMETOAWQY,22-October-2021,22-October-2021,1670
FPAMDBWNEGCHJQOXRILT,8,1852,132,QHRGNFDAXMYWZLJITPKV,1245,34000,QWJFTABZPMLNXHCDVYES,1,4005,50000,3,5000,715,DBNXOJHCZGREUWSFKVYP,22-October-2021,22-October-2021,1467
EYFSWJBMAICLQHTOKRPU,565,1714,130,PFWBCJQRKGMLOHSEAIUY,1637,34000,JUDYCRWENAPZIVXQMOLG,4,2243,50000,469,5000,935,WYSZRUBLQVICMENGXKOD,22-October-2021,22-October-2021,1026
OHGVKAZLWJCUDFPITEMQ,551,1633,119,HYWQETZOCJXDAVPMFKSL,2430,34000,VCDGYFKHBMWRTASUOQLJ,2,3025,50000,563,5000,877,NZMVHTEWOJASRPDGLCIX,22-October-2021,22-October-2021,1457
TDWVJMUKNCOFILSEAXZQ,304,1892,116,KATPLRZJSHYBVQFDMXWC,2632,34000,XOERVNQKPATFHBGCYMUW,4,2852,50000,533,5000,993,DKQVTXGFPSIHOEAWZBNC,22-October-2021,22-October-2021,1692
RQJTZWCHAXPDEKMVGUSI,151,1821,141,MUDKWYIFVPHNRXTZQCSL,2718,34000,LRUYBFJMWCPZGKHEVDQS,1,2963,50000,891,5000,384,DUKYRZCSMPIHXLNFWAGB,22-October-2021,22-October-2021,1441
RLOVFWPXHGCYNSAIBTED,274,1540,138,XIMRDOEZGQPUNYTWBVCJ,1814,34000,NIQYKAHLREXPTCBSDZMF,1,2387,50000,694,5000,117,XDMGOHSVBFZCKPIQUYLJ,22-October-2021,22-October-2021,1412
VYUJALIKWGTEFCDMQRXN,730,1468,198,OVBCYWMLEIPFDJAQNHKG,1600,34000,JDRLFUWNCASBGKPHQEXM,4,3297,50000,554,5000,505,WANIBORVEFTXUMPCJHGY,22-October-2021,22-October-2021,1297
XUCJAFTRDSNZYQGEIVLB,79,1395,147,AKVGPEFJSWXORZBMTQNL,2647,34000,OENKLRXSYTWMBUVFCIJH,0,3478,50000,824,5000,354,XBCEHSMWQOLYNJFVIATG,22-October-2021,22-October-2021,1079
QDOMZFBREXCKJPNGVILA,88,1251,190,BVJMPSEROFIAGQUKYXDN,3221,34000,NSAVEYDGPOMBWFTKIJRX,4,3708,50000,153,5000,993,YBOHPZVSGLWMUFJKIRTE,22-October-2021,22-October-2021,1057
UXDKSRQZPHVMGLOTFCIW,71,879,161,WZPFQJTBDRULNOIGEMAY,3898,34000,YELVIRMWDOHGXTSCNKQZ,2,3052,50000,592,5000,626,SVZUMERQYDLWTGIBFJAC,22-October-2021,22-October-2021,1557
MHLVTQWIRJSGKZOUNCDE,876,1140,159,VCMSTJZINPAGKFHXYBLQ,2674,34000,BAQONXFRTVGHCLMEJWPU,3,4262,50000,826,5000,956,LUCPSXFOAETMIQHDBVZY,22-October-2021,22-October-2021,1244
YMTSPHJRDFZGCUIOLKBQ,312,845,146,YBNHRAKJWXGQVZDIUCMS,2968,34000,WMVGKIHQBYDLTJSFCZPA,4,4141,50000,272,5000,224,SIQMATNEPKWDUOBZRFLX,22-October-2021,22-October-2021,1502
GMFLUBCZPHKYXQWNISRV,226,1103,146,VIPQFHBGOMRATJNCEZUL,3673,34000,JONDTYAKPEHWVFCSXBRL,2,2108,50000,410,5000,92,MHYSCVRNWTOBKXQJUAGL,22-October-2021,22-October-2021,1901
FZWQUPLJXBHYGMNVCSIK,905,1882,157,MNZJPKSLHGOCUIXEQWBA,2723,34000,IKHTBLADWGNOZYUMCQJV,4,2210,50000,623,5000,301,VXPEBODTQLKMFGACINHW,22-October-2021,22-October-2021,1243
OGCDFXWEQUNHPJLYVKMZ,920,587,143,VQKBYWSHCERJMODNIFXU,3501,34000,TXWHZSNUVYILGBOJMPFQ,0,3549,50000,184,5000,264,WPMALCXBTIKVJQZOFNYE,22-October-2021,22-October-2021,1316
LRNDETIWBPXSZAMOJYVH,53,1364,189,RWXSLTCHNFZQKAYBGJVU,2727,34000,TNAOZMSIBCWLKVYRFUPX,1,4118,50000,279,5000,801,PUKSBCGNRXHTODMWEVLZ,22-October-2021,22-October-2021,1334
HGPTALZSRDYUQOVCKMXF,76,1369,152,HKSFDVZAQOYTNCLXBPIR,3682,34000,LCBGUVKPONZDAEFRIMYT,0,4668,50000,795,5000,318,BWFYPRTXOZNQEHISDVKJ,22-October-2021,22-October-2021,1035
QOMAJDTVZUYIRPCSHWNG,74,1185,188,UDCILTHJYMROFEAKQSPW,1025,34000,IGQAOSXUTDJZHNPRFLYV,2,4618,50000,513,5000,524,TKGMSWZOJIHLDAXQCEPV,22-October-2021,22-October-2021,1655
BQNJDOFPVACZIUETMWSG,273,613,138,WQXTENYIDKHCGRBPUZFA,3140,34000,MBFZDOTCLINQSWHKJXGA,1,4608,50000,276,5000,818,CAHTFKUGSPJNIOZBDQRX,22-October-2021,22-October-2021,1421
UOZYSAJKQHTGIPXFLRBV,712,1337,196,BDITRCZVQEWXSPJUKOHG,3814,34000,LHIUKWJRPYSEBNZAGDVO,1,3043,50000,393,5000,581,AIMTDWQKFVHJEXZRYCNO,22-October-2021,22-October-2021,1985
CANLEDYGIZKXMTVHRFJW,923,1110,189,NKPFERZCQSDILTHUYJOW,2118,34000,RKSWEHOZPDYFTMJVCQXN,1,2533,50000,991,5000,256,BKUDQHWRGXLOZSFTEIAC,22-October-2021,22-October-2021,1992
MNCRGLDAWEBOVFSHXIKP,109,1604,132,WLIJVEYXTURCNSOPKQHZ,1241,34000,ICLPMJWHBOFTRQDENGSK,2,2833,50000,52,5000,4,DYCLXIBFWGOKEMHASUNZ,22-October-2021,22-October-2021,1988
JVMAKFLUTWZQBGNDXCSY,917,1829,127,KQHPNWJVEDIXCYFRSTGM,2209,34000,DFSCKLJERVTHXGQYIBPN,4,4538,50000,706,5000,940,QKXZDJMUHYTLVFWCBSAI,22-October-2021,22-October-2021,1097
BNRYLGCDIEPJZOMQUAFX,248,1704,123,PGNSXDZFBIRTJEAYOMUL,3656,34000,JLKEUDQTZPWABISYGVMN,0,4678,50000,690,5000,566,XQBKDAFWVJTORNYEMHZG,22-October-2021,22-October-2021,1165
AWLOCBINVYSZEGTDXRFP,365,1321,117,JUQECLVXOHARKSTIGZYM,1048,34000,VMHRLWBFKPGJZXADEYSQ,3,2112,50000,698,5000,535,KGRILMDJZWSTXAEVOFCB,22-October-2021,22-October-2021,1761
KYDMCHAQJXIUZPBEFGRL,698,516,189,LXHNIMKJQVCOSBDPUFRW,3004,34000,RESWOBCUTGXLVYANHQPM,1,3073,50000,814,5000,704,TDNZRMYLPGAVXEICSHJK,22-October-2021,22-October-2021,1987
GVMOJZAUHWSIDRQXECFB,546,1806,118,SMHFYUPVZNBRJIKGXCTL,3918,34000,KSDWIEOJGYTALZXVFPCU,0,4794,50000,756,5000,431,YDFXBWGRJOQTZSLNKIMP,22-October-2021,22-October-2021,1465
